"file","line","passed","failed","totalpassed","totalfailed","score","rank"
checknullpointer.cpp,303,17,0,83,1,0.0,40614
cmdlineparser.cpp,303,20,0,83,1,0.0,40614
suppressions.cpp,303,21,0,83,1,0.0,40614
checkio.cpp,303,2,0,83,1,0.0,40614
checkstring.cpp,303,2,0,83,1,0.0,40614
errorlogger.cpp,303,4,0,83,1,0.0,40614
checkunusedvar.cpp,303,20,0,83,1,0.0,40614
checkunusedfunctions.cpp,303,3,0,83,1,0.0,40614
checkclass.cpp,303,2,0,83,1,0.0,40614
forwardanalyzer.cpp,303,5,0,83,1,0.0,40614
clangimport.cpp,303,2,0,83,1,0.0,40614
preprocessor.cpp,303,2,0,83,1,0.0,40614
tokenize.cpp,304,2,0,83,1,0.0,40614
symboldatabase.cpp,304,3,0,83,1,0.0,40614
library.cpp,304,5,0,83,1,0.0,40614
checknullpointer.cpp,304,17,0,83,1,0.0,40614
cmdlineparser.cpp,304,20,0,83,1,0.0,40614
suppressions.cpp,304,21,0,83,1,0.0,40614
checkstl.cpp,304,13,0,83,1,0.0,40614
checkstring.cpp,304,2,0,83,1,0.0,40614
errorlogger.cpp,304,4,0,83,1,0.0,40614
checkio.cpp,304,4,0,83,1,0.0,40614
checkunusedvar.cpp,304,20,0,83,1,0.0,40614
checkunusedfunctions.cpp,304,3,0,83,1,0.0,40614
checkclass.cpp,304,2,0,83,1,0.0,40614
clangimport.cpp,304,2,0,83,1,0.0,40614
preprocessor.cpp,304,2,0,83,1,0.0,40614
checkmemoryleak.cpp,305,19,0,83,1,0.0,40614
checktype.cpp,305,4,0,83,1,0.0,40614
checkcondition.cpp,305,3,0,83,1,0.0,40614
symboldatabase.cpp,305,3,0,83,1,0.0,40614
checksizeof.cpp,305,2,0,83,1,0.0,40614
library.cpp,305,5,0,83,1,0.0,40614
checkfunctions.cpp,305,3,0,83,1,0.0,40614
checkbool.cpp,305,21,0,83,1,0.0,40614
checkautovariables.cpp,305,2,0,83,1,0.0,40614
ctu.cpp,305,24,0,83,1,0.0,40614
checknullpointer.cpp,305,16,0,83,1,0.0,40614
checkio.cpp,305,4,0,83,1,0.0,40614
checkstring.cpp,305,2,0,83,1,0.0,40614
checkleakautovar.cpp,305,25,0,83,1,0.0,40614
errorlogger.cpp,305,4,0,83,1,0.0,40614
checkuninitvar.cpp,305,7,0,83,1,0.0,40614
checkunusedfunctions.cpp,305,2,0,83,1,0.0,40614
checkbufferoverrun.cpp,305,13,0,83,1,0.0,40614
stl_uninitialized.h,305,3,0,83,1,0.0,40614
clangimport.cpp,305,2,0,83,1,0.0,40614
preprocessor.cpp,305,2,0,83,1,0.0,40614
tokenize.cpp,306,2,0,83,1,0.0,40614
checktype.cpp,306,4,0,83,1,0.0,40614
checkcondition.cpp,306,3,0,83,1,0.0,40614
checksizeof.cpp,306,2,0,83,1,0.0,40614
library.cpp,306,5,0,83,1,0.0,40614
checkfunctions.cpp,306,3,0,83,1,0.0,40614
checkbool.cpp,306,21,0,83,1,0.0,40614
checkio.cpp,306,4,0,83,1,0.0,40614
checkstring.cpp,306,2,0,83,1,0.0,40614
checkleakautovar.cpp,306,25,0,83,1,0.0,40614
errorlogger.cpp,306,2,0,83,1,0.0,40614
checkunusedvar.cpp,306,20,0,83,1,0.0,40614
checkuninitvar.cpp,306,2,0,83,1,0.0,40614
checkunusedfunctions.cpp,306,3,0,83,1,0.0,40614
checkbufferoverrun.cpp,306,13,0,83,1,0.0,40614
clangimport.cpp,306,2,0,83,1,0.0,40614
preprocessor.cpp,306,2,0,83,1,0.0,40614
tokenize.cpp,307,2,0,83,1,0.0,40614
checkmemoryleak.cpp,307,17,0,83,1,0.0,40614
symboldatabase.cpp,307,3,0,83,1,0.0,40614
checksizeof.cpp,307,2,0,83,1,0.0,40614
library.cpp,307,5,0,83,1,0.0,40614
checkbool.cpp,307,21,0,83,1,0.0,40614
checkautovariables.cpp,307,2,0,83,1,0.0,40614
checknullpointer.cpp,307,16,0,83,1,0.0,40614
token.cpp,307,4,0,83,1,0.0,40614
checkstl.cpp,307,13,0,83,1,0.0,40614
checkstring.cpp,307,2,0,83,1,0.0,40614
checkleakautovar.cpp,307,25,0,83,1,0.0,40614
checkunusedvar.cpp,307,3,0,83,1,0.0,40614
checkuninitvar.cpp,307,2,0,83,1,0.0,40614
checkunusedfunctions.cpp,307,3,0,83,1,0.0,40614
checkclass.cpp,307,2,0,83,1,0.0,40614
checkbufferoverrun.cpp,307,13,0,83,1,0.0,40614
forwardanalyzer.cpp,307,10,0,83,1,0.0,40614
preprocessor.cpp,307,2,0,83,1,0.0,40614
tokenize.cpp,308,2,0,83,1,0.0,40614
checktype.cpp,308,4,0,83,1,0.0,40614
checkcondition.cpp,308,23,0,83,1,0.0,40614
symboldatabase.cpp,308,3,0,83,1,0.0,40614
checksizeof.cpp,308,2,0,83,1,0.0,40614
library.cpp,308,5,0,83,1,0.0,40614
checkbool.cpp,308,21,0,83,1,0.0,40614
checkautovariables.cpp,308,2,0,83,1,0.0,40614
ctu.cpp,308,24,0,83,1,0.0,40614
checkstl.cpp,308,13,0,83,1,0.0,40614
checkstring.cpp,308,2,0,83,1,0.0,40614
checkleakautovar.cpp,308,4,0,83,1,0.0,40614
errorlogger.cpp,308,4,0,83,1,0.0,40614
checkuninitvar.cpp,308,2,0,83,1,0.0,40614
checkclass.cpp,308,2,0,83,1,0.0,40614
checkbufferoverrun.cpp,308,13,0,83,1,0.0,40614
preprocessor.cpp,308,2,0,83,1,0.0,40614
tokenize.cpp,309,2,0,83,1,0.0,40614
checkmemoryleak.cpp,309,17,0,83,1,0.0,40614
checktype.cpp,309,2,0,83,1,0.0,40614
checkio.cpp,309,4,0,83,1,0.0,40614
checksizeof.cpp,309,2,0,83,1,0.0,40614
library.cpp,309,5,0,83,1,0.0,40614
ctu.cpp,309,24,0,83,1,0.0,40614
cmdlineparser.cpp,309,20,0,83,1,0.0,40614
checkleakautovar.cpp,309,4,0,83,1,0.0,40614
errorlogger.cpp,309,4,0,83,1,0.0,40614
checkunusedvar.cpp,309,3,0,83,1,0.0,40614
checkuninitvar.cpp,309,2,0,83,1,0.0,40614
checkunusedfunctions.cpp,309,3,0,83,1,0.0,40614
checkbufferoverrun.cpp,309,13,0,83,1,0.0,40614
forwardanalyzer.cpp,309,2,0,83,1,0.0,40614
clangimport.cpp,309,2,0,83,1,0.0,40614
checkmemoryleak.cpp,310,17,0,83,1,0.0,40614
checkcondition.cpp,310,23,0,83,1,0.0,40614
checkio.cpp,310,4,0,83,1,0.0,40614
symboldatabase.cpp,310,3,0,83,1,0.0,40614
library.cpp,310,5,0,83,1,0.0,40614
checkbool.cpp,310,18,0,83,1,0.0,40614
checkautovariables.cpp,310,3,0,83,1,0.0,40614
ctu.cpp,310,24,0,83,1,0.0,40614
checknullpointer.cpp,310,13,0,83,1,0.0,40614
cmdlineparser.cpp,310,2,0,83,1,0.0,40614
checkstl.cpp,310,6,0,83,1,0.0,40614
checkstring.cpp,310,2,0,83,1,0.0,40614
checkleakautovar.cpp,310,2,0,83,1,0.0,40614
errorlogger.cpp,310,4,0,83,1,0.0,40614
checkunusedvar.cpp,310,3,0,83,1,0.0,40614
checkuninitvar.cpp,310,2,0,83,1,0.0,40614
checkunusedfunctions.cpp,310,3,0,83,1,0.0,40614
checkclass.cpp,310,2,0,83,1,0.0,40614
checkbufferoverrun.cpp,310,6,0,83,1,0.0,40614
clangimport.cpp,310,2,0,83,1,0.0,40614
tokenize.cpp,311,2,0,83,1,0.0,40614
checkcondition.cpp,311,3,0,83,1,0.0,40614
checkio.cpp,311,4,0,83,1,0.0,40614
checksizeof.cpp,311,2,0,83,1,0.0,40614
checkfunctions.cpp,311,23,0,83,1,0.0,40614
checkbool.cpp,311,18,0,83,1,0.0,40614
ctu.cpp,311,24,0,83,1,0.0,40614
cmdlineparser.cpp,311,2,0,83,1,0.0,40614
valueflow.cpp,311,10,0,83,1,0.0,40614
token.cpp,311,4,0,83,1,0.0,40614
checkstl.cpp,311,6,0,83,1,0.0,40614
checkstring.cpp,311,2,0,83,1,0.0,40614
errorlogger.cpp,311,4,0,83,1,0.0,40614
checkunusedvar.cpp,311,3,0,83,1,0.0,40614
checkunusedfunctions.cpp,311,3,0,83,1,0.0,40614
checkclass.cpp,311,2,0,83,1,0.0,40614
stl_uninitialized.h,311,3,0,83,1,0.0,40614
clangimport.cpp,311,2,0,83,1,0.0,40614
preprocessor.cpp,311,4,0,83,1,0.0,40614
tokenize.cpp,312,2,0,83,1,0.0,40614
checkmemoryleak.cpp,312,5,0,83,1,0.0,40614
checktype.cpp,312,3,0,83,1,0.0,40614
checkio.cpp,312,4,0,83,1,0.0,40614
symboldatabase.cpp,312,3,0,83,1,0.0,40614
checksizeof.cpp,312,2,0,83,1,0.0,40614
library.cpp,312,5,0,83,1,0.0,40614
checkautovariables.cpp,312,3,0,83,1,0.0,40614
checknullpointer.cpp,312,23,0,83,1,0.0,40614
cmdlineparser.cpp,312,2,0,83,1,0.0,40614
checkstl.cpp,312,4,0,83,1,0.0,40614
checkstring.cpp,312,2,0,83,1,0.0,40614
errorlogger.cpp,312,4,0,83,1,0.0,40614
checkunusedfunctions.cpp,312,3,0,83,1,0.0,40614
checkclass.cpp,312,2,0,83,1,0.0,40614
stl_uninitialized.h,312,3,0,83,1,0.0,40614
clangimport.cpp,312,2,0,83,1,0.0,40614
tokenize.cpp,313,2,0,83,1,0.0,40614
checktype.cpp,313,3,0,83,1,0.0,40614
checkcondition.cpp,313,22,0,83,1,0.0,40614
checkio.cpp,313,4,0,83,1,0.0,40614
symboldatabase.cpp,313,3,0,83,1,0.0,40614
checkbool.cpp,313,18,0,83,1,0.0,40614
checkautovariables.cpp,313,3,0,83,1,0.0,40614
checkstring.cpp,313,2,0,83,1,0.0,40614
checkunusedfunctions.cpp,313,3,0,83,1,0.0,40614
checkclass.cpp,313,2,0,83,1,0.0,40614
checkbufferoverrun.cpp,313,10,0,83,1,0.0,40614
clangimport.cpp,313,2,0,83,1,0.0,40614
tokenize.cpp,314,2,0,83,1,0.0,40614
checkmemoryleak.cpp,314,5,0,83,1,0.0,40614
checktype.cpp,314,3,0,83,1,0.0,40614
checkcondition.cpp,314,22,0,83,1,0.0,40614
checkio.cpp,314,2,0,83,1,0.0,40614
checkbool.cpp,314,3,0,83,1,0.0,40614
ctu.cpp,314,24,0,83,1,0.0,40614
checknullpointer.cpp,314,23,0,83,1,0.0,40614
token.cpp,314,4,0,83,1,0.0,40614
checkstl.cpp,314,5,0,83,1,0.0,40614
checkuninitvar.cpp,314,7,0,83,1,0.0,40614
checkunusedfunctions.cpp,314,2,0,83,1,0.0,40614
astutils.cpp,314,5,0,83,1,0.0,40614
checkclass.cpp,314,2,0,83,1,0.0,40614
checkbufferoverrun.cpp,314,10,0,83,1,0.0,40614
preprocessor.cpp,314,7,0,83,1,0.0,40614
tokenize.cpp,315,2,0,83,1,0.0,40614
checkmemoryleak.cpp,315,5,0,83,1,0.0,40614
checktype.cpp,315,3,0,83,1,0.0,40614
checkcondition.cpp,315,22,0,83,1,0.0,40614
checkio.cpp,315,4,0,83,1,0.0,40614
checkbool.cpp,315,3,0,83,1,0.0,40614
ctu.cpp,315,24,0,83,1,0.0,40614
token.cpp,315,4,0,83,1,0.0,40614
checkleakautovar.cpp,315,25,0,83,1,0.0,40614
errorlogger.cpp,315,4,0,83,1,0.0,40614
templatesimplifier.cpp,315,4,0,83,1,0.0,40614
checkunusedvar.cpp,315,20,0,83,1,0.0,40614
checkuninitvar.cpp,315,2,0,83,1,0.0,40614
checkbufferoverrun.cpp,315,10,0,83,1,0.0,40614
tokenize.cpp,316,2,0,83,1,0.0,40614
checktype.cpp,316,2,0,83,1,0.0,40614
checkio.cpp,316,7,0,83,1,0.0,40614
symboldatabase.cpp,316,3,0,83,1,0.0,40614
checksizeof.cpp,316,3,0,83,1,0.0,40614
checkbool.cpp,316,3,0,83,1,0.0,40614
ctu.cpp,316,24,0,83,1,0.0,40614
checknullpointer.cpp,316,23,0,83,1,0.0,40614
cmdlineparser.cpp,316,20,0,83,1,0.0,40614
checkstl.cpp,316,2,0,83,1,0.0,40614
checkstring.cpp,316,21,0,83,1,0.0,40614
checkleakautovar.cpp,316,25,0,83,1,0.0,40614
errorlogger.cpp,316,4,0,83,1,0.0,40614
templatesimplifier.cpp,316,4,0,83,1,0.0,40614
checkuninitvar.cpp,316,2,0,83,1,0.0,40614
astutils.cpp,316,5,0,83,1,0.0,40614
checkbufferoverrun.cpp,316,6,0,83,1,0.0,40614
clangimport.cpp,316,2,0,83,1,0.0,40614
preprocessor.cpp,316,7,0,83,1,0.0,40614
tokenize.cpp,317,2,0,83,1,0.0,40614
checkmemoryleak.cpp,317,10,0,83,1,0.0,40614
checktype.cpp,317,3,0,83,1,0.0,40614
checkcondition.cpp,317,18,0,83,1,0.0,40614
checkio.cpp,317,7,0,83,1,0.0,40614
checkbool.cpp,317,18,0,83,1,0.0,40614
ctu.cpp,317,24,0,83,1,0.0,40614
checknullpointer.cpp,317,23,0,83,1,0.0,40614
cmdlineparser.cpp,317,20,0,83,1,0.0,40614
threadexecutor.cpp,317,3,0,83,1,0.0,40614
token.cpp,317,4,0,83,1,0.0,40614
checkstl.cpp,317,2,0,83,1,0.0,40614
checkstring.cpp,317,2,0,83,1,0.0,40614
checkleakautovar.cpp,317,24,0,83,1,0.0,40614
errorlogger.cpp,317,4,0,83,1,0.0,40614
checkunusedvar.cpp,317,2,0,83,1,0.0,40614
checkuninitvar.cpp,317,2,0,83,1,0.0,40614
importproject.cpp,317,2,0,83,1,0.0,40614
checkclass.cpp,317,2,0,83,1,0.0,40614
clangimport.cpp,317,2,0,83,1,0.0,40614
preprocessor.cpp,317,7,0,83,1,0.0,40614
checktype.cpp,318,2,0,83,1,0.0,40614
checkcondition.cpp,318,18,0,83,1,0.0,40614
checkio.cpp,318,7,0,83,1,0.0,40614
checksizeof.cpp,318,3,0,83,1,0.0,40614
library.cpp,318,5,0,83,1,0.0,40614
checkbool.cpp,318,2,0,83,1,0.0,40614
ctu.cpp,318,24,0,83,1,0.0,40614
cmdlineparser.cpp,318,20,0,83,1,0.0,40614
token.cpp,318,4,0,83,1,0.0,40614
checkstl.cpp,318,2,0,83,1,0.0,40614
checkstring.cpp,318,21,0,83,1,0.0,40614
checkleakautovar.cpp,318,24,0,83,1,0.0,40614
errorlogger.cpp,318,2,0,83,1,0.0,40614
checkuninitvar.cpp,318,2,0,83,1,0.0,40614
checkclass.cpp,318,2,0,83,1,0.0,40614
clangimport.cpp,318,2,0,83,1,0.0,40614
preprocessor.cpp,318,7,0,83,1,0.0,40614
checkmemoryleak.cpp,319,10,0,83,1,0.0,40614
checktype.cpp,319,2,0,83,1,0.0,40614
checkcondition.cpp,319,18,0,83,1,0.0,40614
checkio.cpp,319,7,0,83,1,0.0,40614
library.cpp,319,5,0,83,1,0.0,40614
checkbool.cpp,319,2,0,83,1,0.0,40614
ctu.cpp,319,6,0,83,1,0.0,40614
cmdlineparser.cpp,319,20,0,83,1,0.0,40614
threadexecutor.cpp,319,3,0,83,1,0.0,40614
checkstl.cpp,319,2,0,83,1,0.0,40614
checkstring.cpp,319,2,0,83,1,0.0,40614
errorlogger.cpp,319,2,0,83,1,0.0,40614
checkunusedvar.cpp,319,2,0,83,1,0.0,40614
checkuninitvar.cpp,319,2,0,83,1,0.0,40614
clangimport.cpp,319,2,0,83,1,0.0,40614
preprocessor.cpp,319,7,0,83,1,0.0,40614
checkmemoryleak.cpp,320,10,0,83,1,0.0,40614
checkcondition.cpp,320,2,0,83,1,0.0,40614
checksizeof.cpp,320,3,0,83,1,0.0,40614
checkautovariables.cpp,320,2,0,83,1,0.0,40614
checkfunctions.cpp,320,23,0,83,1,0.0,40614
library.cpp,320,5,0,83,1,0.0,40614
checkbool.cpp,320,2,0,83,1,0.0,40614
ctu.cpp,320,6,0,83,1,0.0,40614
cmdlineparser.cpp,320,2,0,83,1,0.0,40614
mathlib.cpp,320,4,0,83,1,0.0,40614
checkstring.cpp,320,21,0,83,1,0.0,40614
checkuninitvar.cpp,320,2,0,83,1,0.0,40614
cppcheck.cpp,320,19,0,83,1,0.0,40614
checkbufferoverrun.cpp,320,10,0,83,1,0.0,40614
forwardanalyzer.cpp,320,5,0,83,1,0.0,40614
clangimport.cpp,320,2,0,83,1,0.0,40614
preprocessor.cpp,320,7,0,83,1,0.0,40614
checkmemoryleak.cpp,321,10,0,83,1,0.0,40614
checkcondition.cpp,321,18,0,83,1,0.0,40614
checkfunctions.cpp,321,3,0,83,1,0.0,40614
ctu.cpp,321,6,0,83,1,0.0,40614
cmdlineparser.cpp,321,2,0,83,1,0.0,40614
mathlib.cpp,321,4,0,83,1,0.0,40614
token.cpp,321,4,0,83,1,0.0,40614
checkstl.cpp,321,2,0,83,1,0.0,40614
checkstring.cpp,321,2,0,83,1,0.0,40614
errorlogger.cpp,321,4,0,83,1,0.0,40614
checkunusedvar.cpp,321,2,0,83,1,0.0,40614
checkuninitvar.cpp,321,2,0,83,1,0.0,40614
importproject.cpp,321,2,0,83,1,0.0,40614
checkclass.cpp,321,13,0,83,1,0.0,40614
checkbufferoverrun.cpp,321,10,0,83,1,0.0,40614
clangimport.cpp,321,2,0,83,1,0.0,40614
preprocessor.cpp,321,4,0,83,1,0.0,40614
checkmemoryleak.cpp,322,10,0,83,1,0.0,40614
checkcondition.cpp,322,4,0,83,1,0.0,40614
symboldatabase.cpp,322,3,0,83,1,0.0,40614
checkbool.cpp,322,18,0,83,1,0.0,40614
ctu.cpp,322,6,0,83,1,0.0,40614
cmdlineparser.cpp,322,2,0,83,1,0.0,40614
threadexecutor.cpp,322,3,0,83,1,0.0,40614
mathlib.cpp,322,4,0,83,1,0.0,40614
token.cpp,322,4,0,83,1,0.0,40614
errorlogger.cpp,322,4,0,83,1,0.0,40614
checkunusedvar.cpp,322,2,0,83,1,0.0,40614
cppcheck.cpp,322,19,0,83,1,0.0,40614
checkbufferoverrun.cpp,322,10,0,83,1,0.0,40614
preprocessor.cpp,322,2,0,83,1,0.0,40614
tokenize.cpp,323,2,0,83,1,0.0,40614
checkmemoryleak.cpp,323,10,0,83,1,0.0,40614
checktype.cpp,323,22,0,83,1,0.0,40614
checkcondition.cpp,323,18,0,83,1,0.0,40614
checkio.cpp,323,7,0,83,1,0.0,40614
symboldatabase.cpp,323,3,0,83,1,0.0,40614
checkfunctions.cpp,323,21,0,83,1,0.0,40614
unordered_map.h,323,4,0,83,1,0.0,40614
valueflow.cpp,323,4,0,83,1,0.0,40614
suppressions.cpp,323,24,0,83,1,0.0,40614
mathlib.cpp,323,3,0,83,1,0.0,40614
tokenlist.cpp,323,19,0,83,1,0.0,40614
errorlogger.cpp,323,4,0,83,1,0.0,40614
checkunusedvar.cpp,323,2,0,83,1,0.0,40614
checkclass.cpp,323,13,0,83,1,0.0,40614
checkbufferoverrun.cpp,323,10,0,83,1,0.0,40614
preprocessor.cpp,323,4,0,83,1,0.0,40614
tokenize.cpp,324,2,0,83,1,0.0,40614
checktype.cpp,324,22,0,83,1,0.0,40614
checkcondition.cpp,324,13,0,83,1,0.0,40614
checkio.cpp,324,7,0,83,1,0.0,40614
checksizeof.cpp,324,23,0,83,1,0.0,40614
checkfunctions.cpp,324,21,0,83,1,0.0,40614
unordered_map.h,324,4,0,83,1,0.0,40614
ctu.cpp,324,6,0,83,1,0.0,40614
valueflow.cpp,324,4,0,83,1,0.0,40614
mathlib.cpp,324,4,0,83,1,0.0,40614
token.cpp,324,4,0,83,1,0.0,40614
checkleakautovar.cpp,324,25,0,83,1,0.0,40614
checkunusedvar.cpp,324,2,0,83,1,0.0,40614
checkuninitvar.cpp,324,7,0,83,1,0.0,40614
checkunusedfunctions.cpp,324,21,0,83,1,0.0,40614
checkclass.cpp,324,3,0,83,1,0.0,40614
checkbufferoverrun.cpp,324,10,0,83,1,0.0,40614
clangimport.cpp,324,2,0,83,1,0.0,40614
preprocessor.cpp,324,2,0,83,1,0.0,40614
tokenize.cpp,325,2,0,83,1,0.0,40614
checkmemoryleak.cpp,325,2,0,83,1,0.0,40614
checkcondition.cpp,325,15,0,83,1,0.0,40614
checkio.cpp,325,7,0,83,1,0.0,40614
symboldatabase.cpp,325,3,0,83,1,0.0,40614
checkfunctions.cpp,325,21,0,83,1,0.0,40614
library.cpp,325,5,0,83,1,0.0,40614
checkbool.cpp,325,3,0,83,1,0.0,40614
ctu.cpp,325,6,0,83,1,0.0,40614
valueflow.cpp,325,4,0,83,1,0.0,40614
suppressions.cpp,325,24,0,83,1,0.0,40614
threadexecutor.cpp,325,3,0,83,1,0.0,40614
mathlib.cpp,325,4,0,83,1,0.0,40614
tokenlist.cpp,325,19,0,83,1,0.0,40614
token.cpp,325,4,0,83,1,0.0,40614
checkstl.cpp,325,5,0,83,1,0.0,40614
checkleakautovar.cpp,325,25,0,83,1,0.0,40614
checkunusedvar.cpp,325,2,0,83,1,0.0,40614
checkuninitvar.cpp,325,2,0,83,1,0.0,40614
checkbufferoverrun.cpp,325,10,0,83,1,0.0,40614
preprocessor.cpp,325,4,0,83,1,0.0,40614
checkcondition.cpp,326,15,0,83,1,0.0,40614
checksizeof.cpp,326,23,0,83,1,0.0,40614
checkfunctions.cpp,326,21,0,83,1,0.0,40614
library.cpp,326,5,0,83,1,0.0,40614
ctu.cpp,326,6,0,83,1,0.0,40614
suppressions.cpp,326,24,0,83,1,0.0,40614
mathlib.cpp,326,4,0,83,1,0.0,40614
checkstring.cpp,326,3,0,83,1,0.0,40614
checkuninitvar.cpp,326,2,0,83,1,0.0,40614
importproject.cpp,326,2,0,83,1,0.0,40614
checkclass.cpp,326,11,0,83,1,0.0,40614
checkbufferoverrun.cpp,326,2,0,83,1,0.0,40614
clangimport.cpp,326,2,0,83,1,0.0,40614
preprocessor.cpp,326,3,0,83,1,0.0,40614
checkmemoryleak.cpp,327,2,0,83,1,0.0,40614
checktype.cpp,327,21,0,83,1,0.0,40614
checkcondition.cpp,327,5,0,83,1,0.0,40614
checksizeof.cpp,327,3,0,83,1,0.0,40614
checkfunctions.cpp,327,8,0,83,1,0.0,40614
checknullpointer.cpp,327,23,0,83,1,0.0,40614
cmdlineparser.cpp,327,20,0,83,1,0.0,40614
valueflow.cpp,327,2,0,83,1,0.0,40614
suppressions.cpp,327,21,0,83,1,0.0,40614
threadexecutor.cpp,327,3,0,83,1,0.0,40614
token.cpp,327,4,0,83,1,0.0,40614
checkleakautovar.cpp,327,25,0,83,1,0.0,40614
errorlogger.cpp,327,4,0,83,1,0.0,40614
checkunusedvar.cpp,327,2,0,83,1,0.0,40614
checkuninitvar.cpp,327,2,0,83,1,0.0,40614
checkunusedfunctions.cpp,327,4,0,83,1,0.0,40614
checkclass.cpp,327,7,0,83,1,0.0,40614
clangimport.cpp,327,2,0,83,1,0.0,40614
preprocessor.cpp,327,4,0,83,1,0.0,40614
checkmemoryleak.cpp,328,2,0,83,1,0.0,40614
checktype.cpp,328,21,0,83,1,0.0,40614
checkcondition.cpp,328,15,0,83,1,0.0,40614
checkfunctions.cpp,328,8,0,83,1,0.0,40614
checkbool.cpp,328,3,0,83,1,0.0,40614
ctu.cpp,328,4,0,83,1,0.0,40614
suppressions.cpp,328,2,0,83,1,0.0,40614
threadexecutor.cpp,328,3,0,83,1,0.0,40614
tokenlist.cpp,328,19,0,83,1,0.0,40614
token.cpp,328,4,0,83,1,0.0,40614
checkstl.cpp,328,2,0,83,1,0.0,40614
checkstring.cpp,328,3,0,83,1,0.0,40614
checkleakautovar.cpp,328,25,0,83,1,0.0,40614
checkunusedvar.cpp,328,2,0,83,1,0.0,40614
checkuninitvar.cpp,328,2,0,83,1,0.0,40614
checkbufferoverrun.cpp,328,10,0,83,1,0.0,40614
clangimport.cpp,328,2,0,83,1,0.0,40614
tokenize.cpp,329,2,0,83,1,0.0,40614
checktype.cpp,329,21,0,83,1,0.0,40614
checkcondition.cpp,329,15,0,83,1,0.0,40614
checkio.cpp,329,23,0,83,1,0.0,40614
checksizeof.cpp,329,21,0,83,1,0.0,40614
checkautovariables.cpp,329,3,0,83,1,0.0,40614
library.cpp,329,5,0,83,1,0.0,40614
ctu.cpp,329,2,0,83,1,0.0,40614
checknullpointer.cpp,329,23,0,83,1,0.0,40614
suppressions.cpp,329,21,0,83,1,0.0,40614
threadexecutor.cpp,329,3,0,83,1,0.0,40614
checkstring.cpp,329,3,0,83,1,0.0,40614
errorlogger.cpp,329,4,0,83,1,0.0,40614
checkuninitvar.cpp,329,2,0,83,1,0.0,40614
checkclass.cpp,329,7,0,83,1,0.0,40614
checkbufferoverrun.cpp,329,2,0,83,1,0.0,40614
clangimport.cpp,329,2,0,83,1,0.0,40614
preprocessor.cpp,329,7,0,83,1,0.0,40614
tokenize.cpp,330,2,0,83,1,0.0,40614
checkmemoryleak.cpp,330,3,0,83,1,0.0,40614
checktype.cpp,330,21,0,83,1,0.0,40614
checkcondition.cpp,330,2,0,83,1,0.0,40614
checkio.cpp,330,8,0,83,1,0.0,40614
checksizeof.cpp,330,21,0,83,1,0.0,40614
checkfunctions.cpp,330,8,0,83,1,0.0,40614
library.cpp,330,5,0,83,1,0.0,40614
ctu.cpp,330,4,0,83,1,0.0,40614
cmdlineparser.cpp,330,20,0,83,1,0.0,40614
suppressions.cpp,330,21,0,83,1,0.0,40614
threadexecutor.cpp,330,3,0,83,1,0.0,40614
mathlib.cpp,330,4,0,83,1,0.0,40614
tokenlist.cpp,330,19,0,83,1,0.0,40614
token.cpp,330,4,0,83,1,0.0,40614
checkstl.cpp,330,2,0,83,1,0.0,40614
checkunusedvar.cpp,330,2,0,83,1,0.0,40614
checkuninitvar.cpp,330,2,0,83,1,0.0,40614
checkclass.cpp,330,7,0,83,1,0.0,40614
clangimport.cpp,330,2,0,83,1,0.0,40614
tokenize.cpp,331,2,0,83,1,0.0,40614
checktype.cpp,331,3,0,83,1,0.0,40614
checkcondition.cpp,331,2,0,83,1,0.0,40614
checkio.cpp,331,8,0,83,1,0.0,40614
checkautovariables.cpp,331,2,0,83,1,0.0,40614
checkfunctions.cpp,331,8,0,83,1,0.0,40614
library.cpp,331,5,0,83,1,0.0,40614
checkbool.cpp,331,2,0,83,1,0.0,40614
ctu.cpp,331,4,0,83,1,0.0,40614
checknullpointer.cpp,331,23,0,83,1,0.0,40614
threadexecutor.cpp,331,3,0,83,1,0.0,40614
tokenlist.cpp,331,19,0,83,1,0.0,40614
checkstring.cpp,331,3,0,83,1,0.0,40614
checkunusedvar.cpp,331,2,0,83,1,0.0,40614
checkuninitvar.cpp,331,2,0,83,1,0.0,40614
checkunusedfunctions.cpp,331,4,0,83,1,0.0,40614
checkclass.cpp,331,4,0,83,1,0.0,40614
clangimport.cpp,331,2,0,83,1,0.0,40614
checkmemoryleak.cpp,332,3,0,83,1,0.0,40614
checktype.cpp,332,3,0,83,1,0.0,40614
checkcondition.cpp,332,2,0,83,1,0.0,40614
checkio.cpp,332,8,0,83,1,0.0,40614
checkfunctions.cpp,332,2,0,83,1,0.0,40614
library.cpp,332,5,0,83,1,0.0,40614
ctu.cpp,332,4,0,83,1,0.0,40614
checknullpointer.cpp,332,23,0,83,1,0.0,40614
suppressions.cpp,332,24,0,83,1,0.0,40614
threadexecutor.cpp,332,3,0,83,1,0.0,40614
checkstl.cpp,332,2,0,83,1,0.0,40614
checkleakautovar.cpp,332,25,0,83,1,0.0,40614
checkunusedvar.cpp,332,2,0,83,1,0.0,40614
checkunusedfunctions.cpp,332,4,0,83,1,0.0,40614
checkclass.cpp,332,6,0,83,1,0.0,40614
checkbufferoverrun.cpp,332,23,0,83,1,0.0,40614
clangimport.cpp,332,2,0,83,1,0.0,40614
