"file","function","score","rank"
multimap.h,_ZNSt7__debug8multimapIPK8FunctioniSt4lessIS3_ESaISt4pairIKS3_iEEEC2Ev,0.0,3087
checkio.cpp,_ZL7getModeRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
cmdlineparser.h,_ZNK13CmdLineParser15getIgnoredPathsB5cxx11Ev,0.0,3087
checknullpointer.h,_ZN16CheckNullPointer16nullPointerErrorEPK5Token,0.0,3087
importproject.h,_ZN13ImportProjectUt_aSERKS0_,0.0,3087
cppcheckexecutor.cpp,_ZN16CppCheckExecutor13parseFromArgsEP8CppCheckiPKPKc,0.0,3087
ctu.h,_ZN3CTU8FileInfo10NestedCallD2Ev,0.0,3087
vector,_ZNK11__gnu_debug12_Safe_vectorINSt7__debug6vectorIPK5TokenSaIS5_EEENSt9__cxx19986vectorIS5_S6_EEE24_M_requires_reallocationEm,0.0,3087
vector.tcc,_ZNSt9__cxx19986vectorIPK5TokenSaIS3_EE12emplace_backIJRS3_EEEvDpOT_,0.0,3087
symboldatabase.cpp,_ZL17isExecutableScopePK5Token,0.0,3087
checkunusedvar.h,_ZN14CheckUnusedVar6myNameB5cxx11Ev,0.0,3087
checkstring.cpp,_ZN11CheckString35checkAlwaysTrueOrFalseStringCompareEv,0.0,3087
checkvaarg.cpp,_ZN10CheckVaarg13va_list_usageEv,0.0,3087
checkfunctions.cpp,_ZN14CheckFunctions20invalidFunctionUsageEv,0.0,3087
check.cpp,_ZNK5Check12getErrorPathEPK5TokenPKN9ValueFlow5ValueERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
stl_construct.h,_ZSt8_DestroyI13LifetimeTokenEvPT_,0.0,3087
checkassert.cpp,_ZN11CheckAssert23sideEffectInAssertErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
standards.h,_ZNK9Standards6getCPPB5cxx11Ev,0.0,3087
vector,_ZN11__gnu_debug12_Safe_vectorINSt7__debug6vectorIPK5TokenSaIS5_EEENSt9__cxx19986vectorIS5_S6_EEE29_M_update_guaranteed_capacityEv,0.0,3087
programmemory.cpp,_ZN13ProgramMemory4swapERS_,0.0,3087
stl_uninitialized.h,_ZNSt20__uninitialized_copyILb1EE13__uninit_copyISt13move_iteratorIPPK5TokenES6_EET0_T_S9_S8_,0.0,3087
checkuninitvar.cpp,_ZN14CheckUninitVar10checkScopeEPK5ScopeRKNSt7__debug3setINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4lessISA_ESaISA_EEE,0.0,3087
path.cpp,_ZN4Path20removeQuotationMarksENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
helper_functions.h,_ZN11__gnu_debug14__get_distanceINS_14_Safe_iteratorINSt9__cxx199814_List_iteratorISt4pairIPK5TokenNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEEENSt7__debug4listISE_SaISE_EEEEEEENS_16_Distance_traitsIT_NSt12__is_integerISM_E6__typeEE6__typeERKSM_ST_,0.0,3087
checkunusedvar.cpp,_ZN9VariablesC2Ev,0.0,3087
checknullpointer.h,_ZN16CheckNullPointer10MyFileInfoC2Ev,0.0,3087
unordered_map.h,_ZNSt9__cxx199813unordered_mapIPK8FunctionN24InvalidContainerAnalyzer4InfoESt4hashIS3_ESt8equal_toIS3_ESaISt4pairIKS3_S5_EEED2Ev,0.0,3087
checktype.cpp,_ZN9CheckType23tooBigBitwiseShiftErrorEPK5TokeniRKN9ValueFlow5ValueE,0.0,3087
checktype.h,_ZN9CheckType6myNameB5cxx11Ev,0.0,3087
checkautovariables.cpp,_ZL14isAutoVarArrayPK5Token,0.0,3087
streambuf_iterator.h,_ZNSt19istreambuf_iteratorIcSt11char_traitsIcEEC1Ev,0.0,3087
checkio.cpp,_ZN11FilepointerD2Ev,0.0,3087
hashtable_policy.h,_ZNKSt8__detail10_Select1stclIRSt4pairIKPK8FunctionN24InvalidContainerAnalyzer4InfoEEEEDTcl3getILi0EEcl7forwardIT_Efp_EEEOSB_,0.0,3087
programmemory.cpp,_ZN13ProgramMemory5clearEv,0.0,3087
checkbool.cpp,_ZN9CheckBool21bitwiseOnBooleanErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESA_,0.0,3087
clangimport.cpp,_ZL7unquoteRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
errorlogger.cpp,_ZN12ErrorMessageC2ERKNSt7__debug4listIPK5TokenSaIS4_EEEPK9TokenListN8Severity12SeverityTypeERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESL_N9Certainty14CertaintyLevelE,0.0,3087
checkunusedvar.cpp,_ZN9Variables13VariableUsageD2Ev,0.0,3087
stl_construct.h,_ZNSt12_Destroy_auxILb0EE9__destroyIP13LifetimeTokenEEvT_S4_,0.0,3087
cmdlineparser.cpp,_ZN13CmdLineParser12printMessageERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checksizeof.cpp,_ZN11CheckSizeof25checkSizeofForPointerSizeEv,0.0,3087
main.cpp,_Z41__static_initialization_and_destruction_0ii,0.0,3087
checkunusedvar.cpp,_ZN9Variables13VariableUsageC2EPK8VariableNS_12VariableTypeEbbbb,0.0,3087
checkleakautovar.h,_ZN16CheckLeakAutoVarD2Ev,0.0,3087
functional_hash.h,_ZNKSt4hashIPK8FunctionEclES2_,0.0,3087
clangimport.cpp,_ZL11splitStringRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkassert.cpp,_ZN11CheckAssert23assignmentInAssertErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
std_function.h,_ZNSt9_Any_data9_M_accessIPKSt9type_infoEERT_v,0.0,3087
checkleakautovar.h,_ZN16CheckLeakAutoVarC2Ev,0.0,3087
stl_algo.h,_ZSt9__find_ifIN11__gnu_debug14_Safe_iteratorIN9__gnu_cxx17__normal_iteratorIPN9ValueFlow5ValueENSt9__cxx19986vectorIS5_SaIS5_EEEEENSt7__debug6vectorIS5_S9_EEEENS2_5__ops10_Iter_predIZN8CheckStl32checkDereferenceInvalidIterator2EvEUlRKS5_E0_EEET_SN_SN_T0_St26random_access_iterator_tag,0.0,3087
cmdlineparser.cpp,_ZN13CmdLineParser12printMessageEPKc,0.0,3087
checkautovariables.h,_ZN18CheckAutoVariables6myNameB5cxx11Ev,0.0,3087
checkstring.h,_ZN11CheckString6myNameB5cxx11Ev,0.0,3087
checkleakautovar.h,_ZN16CheckLeakAutoVarC2EPK9TokenizerPK8SettingsP11ErrorLogger,0.0,3087
mathlib.cpp,_ZN7MathLib5value7promoteERKS0_,0.0,3087
stl_uninitialized.h,_ZSt18uninitialized_copyISt13move_iteratorIPPK5TokenES4_ET0_T_S7_S6_,0.0,3087
stl_vector.h,_ZNSt9__cxx199812_Vector_baseI13LifetimeTokenSaIS1_EE19_M_get_Tp_allocatorEv,0.0,3087
std_function.h,_ZNKSt9_Any_data9_M_accessIZN12PathAnalysis11forwardFindESt8functionIFbRKNS1_4InfoEEEEUlS5_E_EERKT_v,0.0,3087
checkbool.cpp,_ZN9CheckBool28checkComparisonOfBoolWithIntEv,0.0,3087
suppressions.cpp,_ZN12Suppressions25parseMultiSuppressCommentERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEPS5_,0.0,3087
streambuf_iterator.h,_ZNSt19istreambuf_iteratorIcSt11char_traitsIcEEC2EPSt15basic_streambufIcS1_E,0.0,3087
checkleakautovar.h,_ZN16CheckLeakAutoVar9runChecksEPK9TokenizerPK8SettingsP11ErrorLogger,0.0,3087
cmdlineparser.cpp,_ZN13CmdLineParser13parseFromArgsEiPKPKc,0.0,3087
stl_construct.h,_ZNSt12_Destroy_auxILb1EE9__destroyIPPK5TokenEEvT_S6_,0.0,3087
check64bit.cpp,_ZN21Check64BitPortability31assignmentAddressToIntegerErrorEPK5Token,0.0,3087
checkio.cpp,_ZN7CheckIO14checkFileUsageEv,0.0,3087
stl_vector.h,_ZNKSt9__cxx199812_Vector_baseIPK5TokenSaIS3_EE19_M_get_Tp_allocatorEv,0.0,3087
checknullpointer.h,_ZNK16CheckNullPointer16getErrorMessagesEP11ErrorLoggerPK8Settings,0.0,3087
importproject.cpp,_ZL25simplifyPathWithVariablesRNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEERNSt7__debug3mapIS4_S4_N8cppcheck7stricmpESaISt4pairIKS4_S4_EEEE,0.0,3087
checktype.cpp,_ZN9CheckType29tooBigSignedBitwiseShiftErrorEPK5TokeniRKN9ValueFlow5ValueE,0.0,3087
valueflow.cpp,_ZL15bailoutInternalRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEP9TokenListP11ErrorLoggerPK5TokenS6_S6_iS4_,0.0,3087
multimap.h,_ZNSt7__debug8multimapIPK8FunctioniSt4lessIS3_ESaISt4pairIKS3_iEEED2Ev,0.0,3087
checksizeof.h,_ZN11CheckSizeof6myNameB5cxx11Ev,0.0,3087
helper_functions.h,_ZN11__gnu_debug17__valid_range_auxIPPK5TokenEEbRKT_S7_RNS_16_Distance_traitsIS5_NSt12__is_integerIS5_E6__typeEE6__typeESt12__false_type,0.0,3087
checkunusedvar.cpp,_ZN9Variables13VariableUsage3useEv,0.0,3087
checkexceptionsafety.h,_ZN20CheckExceptionSafety6myNameB5cxx11Ev,0.0,3087
checkassert.cpp,_ZN11CheckAssert23checkVariableAssignmentEPK5TokenPK5Scope,0.0,3087
streambuf_iterator.h,_ZNKSt19istreambuf_iteratorIcSt11char_traitsIcEEdeEv,0.0,3087
ctu.cpp,_ZNK3CTU8FileInfo11UnsafeUsage8toStringB5cxx11Ev,0.0,3087
stl_vector.h,_ZNSt9__cxx199812_Vector_baseIN24InvalidContainerAnalyzer4Info9ReferenceESaIS3_EEC2Ev,0.0,3087
programmemory.cpp,_Z16conditionIsFalsePK5TokenRK13ProgramMemory,0.0,3087
checkcondition.cpp,_ZL18isParameterChangedPK5Token,0.0,3087
checknullpointer.h,_ZN16CheckNullPointer6myNameB5cxx11Ev,0.0,3087
stl_construct.h,_ZSt8_DestroyIP13LifetimeTokenEvT_S2_,0.0,3087
checkbool.h,_ZN9CheckBool6myNameB5cxx11Ev,0.0,3087
settings.cpp,_ZNK8Settings9isEnabledEPKN9ValueFlow5ValueEb,0.0,3087
checkunusedvar.cpp,_ZNK9Variables13VariableUsage6unusedEv,0.0,3087
check64bit.cpp,_ZN21Check64BitPortability31assignmentIntegerToAddressErrorEPK5Token,0.0,3087
checkother.cpp,_ZN10CheckOther30checkCastIntToCharAndBackErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkbufferoverrun.h,_ZN18CheckBufferOverrun10MyFileInfoC2Ev,0.0,3087
preprocessor.cpp,_ZL18inlineSuppressionsRKN9simplecpp9TokenListER8SettingsPNSt7__debug4listIN12_GLOBAL__N_120BadInlineSuppressionESaIS8_EEE,0.0,3087
mathlib.cpp,_ZN7MathLib5value4calcEcRKS0_S2_,0.0,3087
checkleakautovar.cpp,_ZN7VarInfo16possibleUsageAllERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checknullpointer.h,_ZNK16CheckNullPointer9classInfoB5cxx11Ev,0.0,3087
path.h,_ZN4Path10acceptFileERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
streambuf_iterator.h,_ZNSt19istreambuf_iteratorIcSt11char_traitsIcEEppEv,0.0,3087
library.cpp,_ZN7Library9Container9yieldFromERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkstring.cpp,_ZN11CheckString33alwaysTrueFalseStringCompareErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESA_,0.0,3087
checknullpointer.cpp,_ZNK16CheckNullPointer14isPointerDeRefEPK5TokenRb,0.0,3087
check64bit.cpp,_ZN21Check64BitPortability18returnPointerErrorEPK5Token,0.0,3087
unordered_map.h,_ZNSt9__cxx199813unordered_mapIPK8FunctionN24InvalidContainerAnalyzer4InfoESt4hashIS3_ESt8equal_toIS3_ESaISt4pairIKS3_S5_EEEC2Ev,0.0,3087
checkleakautovar.cpp,_ZN16CheckLeakAutoVar9leakErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEi,0.0,3087
ctu.cpp,_ZN3CTU8toStringB5cxx11ERKNSt7__debug4listINS_8FileInfo11UnsafeUsageESaIS3_EEE,0.0,3087
checkbool.cpp,_ZN9CheckBool37comparisonOfBoolWithInvalidComparatorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
programmemory.cpp,_Z15conditionIsTruePK5TokenRK13ProgramMemory,0.0,3087
checkstl.cpp,_ZL16indexValueStringRKN9ValueFlow5ValueE,0.0,3087
checkfunctions.cpp,_ZN14CheckFunctions23invalidFunctionArgErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEiPKN9ValueFlow5ValueESA_,0.0,3087
path.cpp,_ZN4Path10isAbsoluteERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkuninitvar.h,_ZN14CheckUninitVar6myNameB5cxx11Ev,0.0,3087
array,_ZNKSt7__debug5arrayINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEELm7EE4sizeEv,0.0,3087
checkautovariables.cpp,_ZL21checkRvalueExpressionPK5Token,0.0,3087
checknullpointer.cpp,_ZN16CheckNullPointer14isPointerDeRefEPK5TokenRbPK8Settings,0.0,3087
checkunusedvar.cpp,_ZN9Variables5clearEv,0.0,3087
checkexceptionsafety.cpp,_ZN20CheckExceptionSafety17deallocThrowErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkfunctions.h,_ZN14CheckFunctions6myNameB5cxx11Ev,0.0,3087
stl_numeric.h,_ZSt10accumulateIN11__gnu_debug14_Safe_iteratorIN9__gnu_cxx17__normal_iteratorIPK9DimensionNSt9__cxx19986vectorIS4_SaIS4_EEEEENSt7__debug6vectorIS4_S9_EEEENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEZL17arrayIndexMessagePK5TokenRKSE_RKNSD_IN9ValueFlow5ValueESaISS_EEESO_EUlRKSL_RS5_E_ET0_T_S12_S11_T1_,0.0,3087
checkunusedvar.cpp,_ZNK9Variables8varUsageEv,0.0,3087
checkclass.h,_ZN10CheckClass10MyFileInfoC2Ev,0.0,3087
ctu.cpp,_ZN3CTU8FileInfo8CallBaseC2EPK9TokenizerPK5Token,0.0,3087
errorlogger.cpp,_ZN12ErrorMessageC2ERKNSt7__debug4listISt4pairIPK5TokenNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEESaISC_EEEPK9TokenListN8Severity12SeverityTypeEPKcRKSB_RK3CWEN9Certainty14CertaintyLevelEb,0.0,3087
checkother.cpp,_ZN10CheckOther18clarifyCalculationEv,0.0,3087
checkleakautovar.cpp,_ZN16CheckLeakAutoVar13mismatchErrorEPK5TokenS2_RKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkbufferoverrun.h,_ZN18CheckBufferOverrun6myNameB5cxx11Ev,0.0,3087
checkclass.h,_ZN10CheckClass10MyFileInfo7NameLocC2Ev,0.0,3087
checkstring.cpp,_ZN11CheckString36alwaysTrueStringVariableCompareErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESA_,0.0,3087
threadexecutor.cpp,_ZN14ThreadExecutor16checkLoadAverageEm,0.0,3087
analyzerinfo.cpp,_ZN19AnalyzerInformation9reportErrERK12ErrorMessageb,0.0,3087
check64bit.cpp,_ZN21Check64BitPortability18returnIntegerErrorEPK5Token,0.0,3087
importproject.cpp,_ZN13ImportProject12FileSettings15setIncludePathsERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEERKNSt7__debug4listIS6_SaIS6_EEERNS9_3mapIS6_S6_N8cppcheck7stricmpESaISt4pairIS7_S6_EEEE,0.0,3087
checkassert.cpp,_ZN11CheckAssert11inSameScopeEPK5TokenS2_,0.0,3087
helper_functions.h,_ZN11__gnu_debug13__valid_rangeIPPK5TokenEEbRKT_S7_RNS_16_Distance_traitsIS5_NSt12__is_integerIS5_E6__typeEE6__typeE,0.0,3087
pathanalysis.cpp,_ZNK12PathAnalysis7forwardERKSt8functionIFNS_8ProgressERKNS_4InfoEEE,0.0,3087
checkstl.cpp,_ZN8CheckStl16outOfBoundsErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEPKN9ValueFlow5ValueESA_SE_,0.0,3087
array,_ZNSt7__debug5arrayINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEELm7EEixEm,0.0,3087
checkbool.cpp,_ZL28tokenIsFunctionReturningBoolPK5Token,0.0,3087
checkcondition.cpp,_ZN14CheckCondition18assignIfParseScopeEPK5TokenS2_ibcx,0.0,3087
checkbufferoverrun.h,_ZNK18CheckBufferOverrun9classInfoB5cxx11Ev,0.0,3087
checktype.cpp,_ZN9CheckType20checkIntegerOverflowEv,0.0,3087
ctu.cpp,_ZN3CTU8FileInfo10NestedCallC2EPK9TokenizerPK8FunctionPK5Token,0.0,3087
vector,_ZNSt7__debug6vectorIN24InvalidContainerAnalyzer4Info9ReferenceESaIS3_EEC2Ev,0.0,3087
checkleakautovar.cpp,_ZN16CheckLeakAutoVar15deallocUseErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
analyzerinfo.cpp,_ZN19AnalyzerInformation11setFileInfoERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_,0.0,3087
programmemory.cpp,_ZL7frontIsRKNSt7__debug6vectorIxSaIxEEEb,0.0,3087
checkexceptionsafety.cpp,_ZN20CheckExceptionSafety16checkRethrowCopyEv,0.0,3087
checkvaarg.cpp,_ZN10CheckVaarg19va_end_missingErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
stl_algo.h,_ZSt9__find_ifIN11__gnu_debug14_Safe_iteratorIN9__gnu_cxx17__normal_iteratorIPN9ValueFlow5ValueENSt9__cxx19986vectorIS5_SaIS5_EEEEENSt7__debug6vectorIS5_S9_EEEENS2_5__ops10_Iter_predIZN8CheckStl32checkDereferenceInvalidIterator2EvEUlRKS5_E0_EEET_SN_SN_T0_,0.0,3087
helper_functions.h,_ZN11__gnu_debug13__valid_rangeINS_14_Safe_iteratorINSt8__detail20_Node_const_iteratorISt4pairIKiN24InvalidContainerAnalyzer4Info9ReferenceEELb0ELb0EEENSt7__debug13unordered_mapIiS8_St4hashIiESt8equal_toIiESaIS9_EEEEEEEbRKT_SM_,0.0,3087
library.cpp,_ZN7Library9Container10actionFromERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkclass.h,_ZNK10CheckClass10MyFileInfo7NameLoc14isSameLocationERKS1_,0.0,3087
path.cpp,_ZN4Path15getRelativePathERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEERKNSt7__debug6vectorIS5_SaIS5_EEE,0.0,3087
stl_vector.h,_ZNSt9__cxx199812_Vector_baseI13LifetimeTokenSaIS1_EED2Ev,0.0,3087
simplecpp.h,_ZN9simplecpp6OutputD2Ev,0.0,3087
checkleakautovar.cpp,_ZN16CheckLeakAutoVar18deallocReturnErrorEPK5TokenS2_RKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkautovariables.cpp,_ZL24isAddressOfLocalVariablePK5Token,0.0,3087
checkunusedvar.cpp,_ZN9Variables5eraseEi,0.0,3087
pathanalysis.cpp,_Z7reachesPK5TokenS1_RK7LibraryPNSt7__debug4listISt4pairIS1_NSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEESaISE_EEE,0.0,3087
checkstring.cpp,_ZN11CheckString28checkSuspiciousStringCompareEv,0.0,3087
checkvaarg.cpp,_ZN10CheckVaarg30va_list_usedBeforeStartedErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkmemoryleak.cpp,_ZNK15CheckMemoryLeak19getReallocationTypeEPK5Tokeni,0.0,3087
pathanalysis.cpp,_ZZ7reachesPK5TokenS1_RK7LibraryPNSt7__debug4listISt4pairIS1_NSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEESaISE_EEEENKUlRKN12PathAnalysis4InfoEE_clESL_,0.0,3087
checkio.h,_ZN7CheckIO6myNameB5cxx11Ev,0.0,3087
checkbool.cpp,_ZN9CheckBool34checkComparisonOfFuncReturningBoolEv,0.0,3087
valueflow.cpp,_ZL21changePossibleToKnownRNSt7__debug4listIN9ValueFlow5ValueESaIS2_EEEi,0.0,3087
picojson.h,_ZN8picojson5valueC2Ev,0.0,3087
checkleakautovar.cpp,_ZN16CheckLeakAutoVar17configurationInfoEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
picojson.h,_ZN8picojson5valueC2Eib,0.0,3087
stl_vector.h,_ZNSt9__cxx199812_Vector_baseIPK5TokenSaIS3_EE11_M_allocateEm,0.0,3087
std_function.h,_ZNSt14_Function_base13_Base_managerIZN12PathAnalysis11forwardFindESt8functionIFbRKNS1_4InfoEEEEUlS5_E_E14_M_get_pointerERKSt9_Any_data,0.0,3087
threadexecutor.cpp,_ZN14ThreadExecutor5checkEv,0.0,3087
checkvaarg.cpp,_ZN10CheckVaarg29va_start_subsequentCallsErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkfunctions.cpp,_ZN14CheckFunctions27invalidFunctionArgBoolErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEi,0.0,3087
checkleakautovar.h,_ZN16CheckLeakAutoVar6myNameB5cxx11Ev,0.0,3087
suppressions.cpp,_ZN12Suppressions18addSuppressionLineERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
streambuf_iterator.h,_ZNKSt19istreambuf_iteratorIcSt11char_traitsIcEE5equalERKS2_,0.0,3087
platform.h,_ZNK8cppcheck8Platform13signedCharMaxEv,0.0,3087
unordered_map,_ZNSt7__debug13unordered_mapIPK8FunctionN24InvalidContainerAnalyzer4InfoESt4hashIS3_ESt8equal_toIS3_ESaISt4pairIKS3_S5_EEED2Ev,0.0,3087
stl_multimap.h,_ZNSt9__cxx19988multimapIPK8FunctioniSt4lessIS3_ESaISt4pairIKS3_iEEEC2Ev,0.0,3087
tokenlist.cpp,_ZN9TokenList17clangSetOrigFilesEv,0.0,3087
multimap.h,_ZNSt7__debug8multimapIPK8FunctioniSt4lessIS3_ESaISt4pairIKS3_iEEE3endEv,0.0,3087
stl_vector.h,_ZNSt9__cxx199812_Vector_baseI13LifetimeTokenSaIS1_EE13_M_deallocateEPS1_m,0.0,3087
astutils.cpp,_Z9astHasVarPK5Tokeni,0.0,3087
streambuf_iterator.h,_ZNKSt19istreambuf_iteratorIcSt11char_traitsIcEE6_M_getEv,0.0,3087
checkleakautovar.cpp,_ZN16CheckLeakAutoVar15doubleFreeErrorEPK5TokenS2_RKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEi,0.0,3087
checkfunctions.cpp,_ZN14CheckFunctions26invalidFunctionArgStrErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEi,0.0,3087
errorlogger.cpp,_ZN12ErrorMessageC2EPKN8tinyxml210XMLElementE,0.0,3087
checkunusedvar.cpp,_ZN9Variables5aliasEiib,0.0,3087
checkbufferoverrun.cpp,_ZL16getDimensionsEtcPK5TokenPK8SettingsPNSt7__debug6vectorI9DimensionSaIS7_EEEPNS5_4listISt4pairIS1_NSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEESaISJ_EEEPbPx,0.0,3087
preprocessor.cpp,_ZN12Preprocessor18inlineSuppressionsERKN9simplecpp9TokenListE,0.0,3087
checkautovariables.cpp,_ZL21variableIsUsedInScopePK5TokeniPK5Scope,0.0,3087
astutils.cpp,_ZL17astIsCharWithSignPK5TokenN9ValueType4SignE,0.0,3087
library.cpp,_ZN7Library11loadxmldataEPKcm,0.0,3087
checkexceptionsafety.cpp,_ZN20CheckExceptionSafety16rethrowCopyErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkleakautovar.cpp,_ZN16CheckLeakAutoVar5checkEv,0.0,3087
checkfunctions.cpp,_ZN14CheckFunctions23checkIgnoredReturnValueEv,0.0,3087
utility,_ZNSt10__pair_getILm0EE5__getIKPK8FunctionN24InvalidContainerAnalyzer4InfoEEERT_RSt4pairIS8_T0_E,0.0,3087
clangimport.cpp,_ZL8containsRKNSt7__debug6vectorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS6_EEERKS6_,0.0,3087
filelister.cpp,_ZL9addFiles2RNSt7__debug3mapINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEmSt4lessIS6_ESaISt4pairIKS6_mEEEERSA_RKNS_3setIS6_S8_SaIS6_EEEbRK9PathMatch,0.0,3087
platform.cpp,_ZN8cppcheck8Platform19loadFromXmlDocumentEPKN8tinyxml211XMLDocumentE,0.0,3087
token.cpp,_ZN5Token9concatStrERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
library.cpp,_ZN7Library4loadERKN8tinyxml211XMLDocumentE,0.0,3087
checkbufferoverrun.cpp,_ZZL16getDimensionsEtcPK5TokenPK8SettingsPNSt7__debug6vectorI9DimensionSaIS7_EEEPNS5_4listISt4pairIS1_NSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEESaISJ_EEEPbPxENKUlS1_E_clES1_,0.0,3087
streambuf_iterator.h,_ZNKSt19istreambuf_iteratorIcSt11char_traitsIcEE9_M_at_eofEv,0.0,3087
tokenize.cpp,_ZNK9Tokenizer10sizeOfTypeEPK5Token,0.0,3087
checkother.cpp,_ZN10CheckOther23clarifyCalculationErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
clangimport.cpp,_ZN11clangimport4DataC2Ev,0.0,3087
astutils.cpp,_Z15astIsSignedCharPK5Token,0.0,3087
std_function.h,_ZNSt14_Function_base13_Base_managerIZN12PathAnalysis11forwardFindESt8functionIFbRKNS1_4InfoEEEEUlS5_E_E10_M_destroyERSt9_Any_dataSt17integral_constantIbLb1EE,0.0,3087
clangimport.cpp,_ZN11clangimport4Data4DeclC2EP5Scope,0.0,3087
checkcondition.h,_ZN14CheckCondition6myNameB5cxx11Ev,0.0,3087
clangimport.cpp,_ZN11clangimport4Data4DeclC2EP5TokenP8Variable,0.0,3087
utility,_ZNSt10__pair_getILm0EE11__const_getIKPK8FunctionN24InvalidContainerAnalyzer4InfoEEERKT_RKSt4pairIS8_T0_E,0.0,3087
checkbool.cpp,_ZN9CheckBool34comparisonOfFuncReturningBoolErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
clangimport.cpp,_ZN11clangimport4Data4DeclC2EP5TokenP8Function,0.0,3087
preprocessor.cpp,_ZN12Preprocessor13setDirectivesERKN9simplecpp9TokenListE,0.0,3087
